"filename", "language", "C++", "LaTeX", "Python", "comment", "blank", "total"
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/Test/Test_pA.cpp", "C++", 6, 0, 0, 0, 2, 8
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/Test/Test_pB.cpp", "C++", 6, 0, 0, 0, 2, 8
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/pA.cpp", "C++", 11, 0, 0, 0, 3, 14
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/pB.cpp", "C++", 7, 0, 0, 0, 4, 11
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/pC.cpp", "C++", 7, 0, 0, 0, 4, 11
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/pD.cpp", "C++", 7, 0, 0, 0, 4, 11
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/pE.cpp", "C++", 21, 0, 0, 0, 3, 24
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/pF.cpp", "C++", 7, 0, 0, 0, 4, 11
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/pG.cpp", "C++", 80, 0, 0, 1, 3, 84
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2023/test.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2024/pB+.cpp", "C++", 87, 0, 0, 14, 3, 104
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2024/pB.cpp", "C++", 80, 0, 0, 13, 3, 96
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2024/pD+.cpp", "C++", 67, 0, 0, 42, 3, 112
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2024/pD.cpp", "C++", 85, 0, 0, 13, 3, 101
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2024/pG.cpp", "C++", 36, 0, 0, 1, 9, 46
"/Users/shiyu./Desktop/CP-Code/NCKU HSPC/2024/pH.cpp", "C++", 64, 0, 0, 13, 3, 80
"/Users/shiyu./Desktop/CP-Code/NHDK/#16/E.cpp", "C++", 23, 0, 0, 0, 1, 24
"/Users/shiyu./Desktop/CP-Code/NHDK/#40/pA.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/NHSPC/2023 南區複賽/am2.cpp", "C++", 26, 0, 0, 0, 1, 27
"/Users/shiyu./Desktop/CP-Code/NHSPC/2023 南區複賽/am9.cpp", "C++", 36, 0, 0, 0, 1, 37
"/Users/shiyu./Desktop/CP-Code/NHSPC/2023 南區複賽/pm2-1.cpp", "C++", 72, 0, 0, 0, 1, 73
"/Users/shiyu./Desktop/CP-Code/NHSPC/2023 南區複賽/pm2.cpp", "C++", 54, 0, 0, 0, 1, 55
"/Users/shiyu./Desktop/CP-Code/NHSPC/2023 南區複賽/pm6.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/NHSPC/全國模擬賽/pA.cpp", "C++", 40, 0, 0, 1, 2, 43
"/Users/shiyu./Desktop/CP-Code/NHSPC/全國模擬賽/pC.cpp", "C++", 62, 0, 0, 0, 4, 66
"/Users/shiyu./Desktop/CP-Code/NHSPC/全國模擬賽/pE.cpp", "C++", 21, 0, 0, 0, 2, 23
"/Users/shiyu./Desktop/CP-Code/NHSPC/全國模擬賽/pG.cpp", "C++", 51, 0, 0, 0, 3, 54
"/Users/shiyu./Desktop/CP-Code/NTOJ/100.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/101.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/103.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/NTOJ/104-1.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/NTOJ/104.cpp", "C++", 19, 0, 0, 0, 1, 20
"/Users/shiyu./Desktop/CP-Code/NTOJ/11.cpp", "C++", 52, 0, 0, 2, 6, 60
"/Users/shiyu./Desktop/CP-Code/NTOJ/110.cpp", "C++", 30, 0, 0, 9, 5, 44
"/Users/shiyu./Desktop/CP-Code/NTOJ/113.cpp", "C++", 24, 0, 0, 0, 1, 25
"/Users/shiyu./Desktop/CP-Code/NTOJ/114.cpp", "C++", 54, 0, 0, 0, 4, 58
"/Users/shiyu./Desktop/CP-Code/NTOJ/115.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/NTOJ/120.cpp", "C++", 33, 0, 0, 1, 3, 37
"/Users/shiyu./Desktop/CP-Code/NTOJ/127.cpp", "C++", 17, 0, 0, 1, 0, 18
"/Users/shiyu./Desktop/CP-Code/NTOJ/15.cpp", "C++", 59, 0, 0, 1, 5, 65
"/Users/shiyu./Desktop/CP-Code/NTOJ/170.cpp", "C++", 26, 0, 0, 0, 2, 28
"/Users/shiyu./Desktop/CP-Code/NTOJ/18.cpp", "C++", 29, 0, 0, 3, 0, 32
"/Users/shiyu./Desktop/CP-Code/NTOJ/244.cpp", "C++", 14, 0, 0, 0, 1, 15
"/Users/shiyu./Desktop/CP-Code/NTOJ/494.cpp", "C++", 28, 0, 0, 0, 2, 30
"/Users/shiyu./Desktop/CP-Code/NTOJ/5.cpp", "C++", 8, 0, 0, 1, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/515.cpp", "C++", 23, 0, 0, 1, 1, 25
"/Users/shiyu./Desktop/CP-Code/NTOJ/519.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/520.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/521.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/522.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/523.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/524.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/525.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/526.cpp", "C++", 11, 0, 0, 13, 2, 26
"/Users/shiyu./Desktop/CP-Code/NTOJ/527.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/NTOJ/528.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/529.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/530.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/NTOJ/531.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/532.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/NTOJ/533.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/534.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/535.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/NTOJ/536.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/NTOJ/537.cpp", "C++", 22, 0, 0, 0, 1, 23
"/Users/shiyu./Desktop/CP-Code/NTOJ/55.cpp", "C++", 27, 0, 0, 0, 3, 30
"/Users/shiyu./Desktop/CP-Code/NTOJ/576.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/NTOJ/577.cpp", "C++", 22, 0, 0, 0, 1, 23
"/Users/shiyu./Desktop/CP-Code/NTOJ/578.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/NTOJ/658.cpp", "C++", 21, 0, 0, 0, 2, 23
"/Users/shiyu./Desktop/CP-Code/NTOJ/92.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/NTOJ/94.cpp", "C++", 11, 0, 0, 0, 1, 12
"/Users/shiyu./Desktop/CP-Code/NTOJ/98.cpp", "C++", 11, 0, 0, 0, 1, 12
"/Users/shiyu./Desktop/CP-Code/SA/0912/ABC220-C.cpp", "C++", 30, 0, 0, 0, 2, 32
"/Users/shiyu./Desktop/CP-Code/SA/0912/ABC353-C.cpp", "C++", 22, 0, 0, 0, 1, 23
"/Users/shiyu./Desktop/CP-Code/SA/0912/d193.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/SA/0919/ARC082-C.cpp", "C++", 17, 0, 0, 0, 2, 19
"/Users/shiyu./Desktop/CP-Code/SA/0919/Conformity.cpp", "C++", 33, 0, 0, 1, 2, 36
"/Users/shiyu./Desktop/CP-Code/SA/0919/Hot Springs.cpp", "C++", 16, 0, 0, 1, 2, 19
"/Users/shiyu./Desktop/CP-Code/SA/0919/Packagemanager.cpp", "C++", 39, 0, 0, 0, 3, 42
"/Users/shiyu./Desktop/CP-Code/SA/0919/Phone List.cpp", "C++", 24, 0, 0, 0, 1, 25
"/Users/shiyu./Desktop/CP-Code/SA/0919/Pivot.cpp", "C++", 28, 0, 0, 0, 2, 30
"/Users/shiyu./Desktop/CP-Code/SA/0919/Streets Ahead.cpp", "C++", 26, 0, 0, 0, 3, 29
"/Users/shiyu./Desktop/CP-Code/SA/0919/UVa-p836.cpp", "C++", 30, 0, 0, 0, 2, 32
"/Users/shiyu./Desktop/CP-Code/SA/0919/typical90-058.cpp", "C++", 33, 0, 0, 0, 3, 36
"/Users/shiyu./Desktop/CP-Code/SA/0919/ Massive Card Game.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/SA/test.cpp", "C++", 6, 0, 0, 0, 2, 8
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Circle/generator/gen1.cpp", "C++", 15, 0, 0, 0, 0, 15
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Circle/generator/gen2.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Circle/generator/gen3.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Circle/solution/koying.cpp", "C++", 29, 0, 0, 0, 9, 38
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Circle/solution/official.cpp", "C++", 30, 0, 0, 0, 0, 30
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Circle/statement/C. Circle.tex", "LaTeX", 0, 134, 0, 4, 40, 178
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Circle/validator/validator.cpp", "C++", 21, 0, 0, 0, 6, 27
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/DNA/generator/gen1.cpp", "C++", 31, 0, 0, 0, 3, 34
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/DNA/generator/gen2.cpp", "C++", 37, 0, 0, 0, 4, 41
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/DNA/generator/gen3.cpp", "C++", 31, 0, 0, 0, 3, 34
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/DNA/solution/koying.cpp", "C++", 20, 0, 0, 0, 8, 28
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/DNA/solution/official.cpp", "C++", 25, 0, 0, 0, 0, 25
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/DNA/statement/A. DNA.tex", "LaTeX", 0, 135, 0, 3, 42, 180
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/DNA/validator/validator.cpp", "C++", 32, 0, 0, 0, 10, 42
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Queue/generator/gen1.cpp", "C++", 43, 0, 0, 0, 13, 56
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Queue/generator/gen2.cpp", "C++", 43, 0, 0, 0, 13, 56
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Queue/generator/gen3.cpp", "C++", 43, 0, 0, 0, 13, 56
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Queue/solution/official.cpp", "C++", 78, 0, 0, 0, 10, 88
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Queue/statement/D. Queue.tex", "LaTeX", 0, 136, 0, 3, 37, 176
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Queue/validator/validator.cpp", "C++", 40, 0, 0, 3, 14, 57
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Reverse/generator/gen1.cpp", "C++", 43, 0, 0, 0, 2, 45
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Reverse/generator/gen2.cpp", "C++", 42, 0, 0, 0, 4, 46
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Reverse/solution/koying.cpp", "C++", 32, 0, 0, 0, 6, 38
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Reverse/solution/official.cpp", "C++", 49, 0, 0, 0, 1, 50
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Reverse/statement/E. Reverse.tex", "LaTeX", 0, 129, 0, 2, 40, 171
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Reverse/validator/validator.cpp", "C++", 33, 0, 0, 0, 10, 43
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Scoreboard/generator/gen1.cpp", "C++", 49, 0, 0, 0, 13, 62
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Scoreboard/generator/gen2.cpp", "C++", 49, 0, 0, 0, 13, 62
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Scoreboard/solution/official.cpp", "C++", 47, 0, 0, 0, 9, 56
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Scoreboard/statement/B. Scoreboard.tex", "LaTeX", 0, 140, 0, 2, 46, 188
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/SCIST-Mid/Scoreboard/validator/validator.cpp", "C++", 43, 0, 0, 1, 13, 57
"/Users/shiyu./Desktop/CP-Code/SCIST/S3 期中考/期中考 Mirror code/pA.cpp", "C++", 27, 0, 0, 0, 2, 29
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pA.cpp", "C++", 66, 0, 0, 2, 6, 74
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pB.cpp", "C++", 97, 0, 0, 2, 5, 104
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pC.cpp", "C++", 62, 0, 0, 2, 4, 68
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pD.cpp", "C++", 71, 0, 0, 2, 6, 79
"/Users/shiyu./Desktop/CP-Code/SCIST/S4 季中賽/pE.cpp", "C++", 61, 0, 0, 2, 6, 69
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pA.cpp", "C++", 13, 0, 0, 0, 3, 16
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pB.cpp", "C++", 14, 0, 0, 0, 3, 17
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pC.cpp", "C++", 21, 0, 0, 0, 3, 24
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pD.cpp", "C++", 14, 0, 0, 0, 3, 17
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pE.cpp", "C++", 16, 0, 0, 0, 3, 19
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pF.cpp", "C++", 22, 0, 0, 0, 3, 25
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pG.cpp", "C++", 17, 0, 0, 0, 3, 20
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pH.cpp", "C++", 20, 0, 0, 0, 3, 23
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pI.cpp", "C++", 22, 0, 0, 0, 1, 23
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pJ.cpp", "C++", 15, 0, 0, 0, 2, 17
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pK.cpp", "C++", 32, 0, 0, 0, 2, 34
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pL.cpp", "C++", 21, 0, 0, 0, 2, 23
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pM.cpp", "C++", 23, 0, 0, 0, 2, 25
"/Users/shiyu./Desktop/CP-Code/SCIST/演算試辦 20230909/pN.cpp", "C++", 34, 0, 0, 0, 1, 35
"/Users/shiyu./Desktop/CP-Code/TIOJ/(undone)1249.cpp", "C++", 38, 0, 0, 1, 2, 41
"/Users/shiyu./Desktop/CP-Code/TIOJ/1809.cpp", "C++", 27, 0, 0, 0, 1, 28
"/Users/shiyu./Desktop/CP-Code/TIOJ/1911.cpp", "C++", 35, 0, 0, 0, 1, 36
"/Users/shiyu./Desktop/CP-Code/TNHSPA/2023-02-A.cpp", "C++", 29, 0, 0, 9, 0, 38
"/Users/shiyu./Desktop/CP-Code/TOI/AA 模擬賽/pA.cpp", "C++", 112, 0, 0, 10, 8, 130
"/Users/shiyu./Desktop/CP-Code/TOI/新手同好會/2019-08/p1-e834.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/TOI/新手同好會/2019-08/p2-e835.cpp", "C++", 43, 0, 0, 0, 1, 44
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2019-03/p3-e969.cpp", "C++", 24, 0, 0, 0, 2, 26
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2023-10/pA.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2023-10/pB.cpp", "C++", 20, 0, 0, 0, 1, 21
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/新手組/2023-10/pC.cpp", "C++", 27, 0, 0, 0, 1, 28
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/潛力組/2023-12/pA-cost.cpp", "C++", 71, 0, 0, 2, 6, 79
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/潛力組/2023-12/pB-chess.cpp", "C++", 81, 0, 0, 2, 6, 89
"/Users/shiyu./Desktop/CP-Code/TOI/練習賽/潛力組/2023-12/pC-TreasureBowl.cpp", "C++", 66, 0, 0, 3, 3, 72
"/Users/shiyu./Desktop/CP-Code/Template-CP.cpp", "C++", 56, 0, 0, 11, 3, 70
"/Users/shiyu./Desktop/CP-Code/Template-P.cpp", "C++", 24, 0, 0, 0, 1, 25
"/Users/shiyu./Desktop/CP-Code/Uncategorized/pC.cpp", "C++", 35, 0, 0, 0, 7, 42
"/Users/shiyu./Desktop/CP-Code/YTP/2022_Pre/pA.cpp", "C++", 41, 0, 0, 0, 1, 42
"/Users/shiyu./Desktop/CP-Code/YTP/2024_Pre/p0.cpp", "C++", 25, 0, 0, 0, 1, 26
"/Users/shiyu./Desktop/CP-Code/YTP/2024_Pre/p2.cpp", "C++", 77, 0, 0, 14, 3, 94
"/Users/shiyu./Desktop/CP-Code/YTP/2024_Pre/p8.cpp", "C++", 49, 0, 0, 2, 5, 56
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/(undone)k731.cpp", "C++", 12, 0, 0, 0, 2, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/(undone)d044.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/(undone)f168.cpp", "C++", 40, 0, 0, 1, 3, 44
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/c002.cpp", "C++", 25, 0, 0, 0, 3, 28
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U10/c813.cpp", "C++", 28, 0, 0, 0, 3, 31
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/(undone)c875.cpp", "C++", 0, 0, 0, 0, 1, 1
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/(undone)e564.cpp", "C++", 71, 0, 0, 0, 2, 73
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/a135.cpp", "C++", 32, 0, 0, 0, 1, 33
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/b231.cpp", "C++", 43, 0, 0, 0, 3, 46
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/b838.cpp", "C++", 41, 0, 0, 0, 3, 44
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/c123.cpp", "C++", 34, 0, 0, 0, 2, 36
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d123.cpp", "C++", 33, 0, 0, 0, 1, 34
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d221.cpp", "C++", 37, 0, 0, 0, 2, 39
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d442.cpp", "C++", 39, 0, 0, 0, 3, 42
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/d980.cpp", "C++", 30, 0, 0, 0, 2, 32
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e155.cpp", "C++", 34, 0, 0, 0, 2, 36
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e446.cpp", "C++", 32, 0, 0, 6, 5, 43
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e529.cpp", "C++", 34, 0, 0, 0, 2, 36
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/e641.cpp", "C++", 36, 0, 0, 0, 2, 38
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/f607.cpp", "C++", 35, 0, 0, 0, 2, 37
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U11/f640.cpp", "C++", 46, 0, 0, 0, 4, 50
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/U2 test &取址 sixeof().cpp", "C++", 10, 0, 0, 0, 1, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/U2 test 找錢問題 用最少硬幣.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/U2 test 長方形面積&邊長.cpp", "C++", 12, 0, 0, 0, 1, 13
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/a001.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/a002.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d049.cpp", "C++", 9, 0, 0, 0, 2, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d050.cpp", "C++", 13, 0, 0, 0, 2, 15
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d051.cpp", "C++", 10, 0, 0, 2, 2, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d073.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U2/d827.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/a003.cpp", "C++", 16, 0, 0, 1, 2, 19
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d058.cpp", "C++", 10, 0, 0, 0, 1, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d060.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d063.cpp", "C++", 8, 0, 0, 0, 1, 9
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d064.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d065.cpp", "C++", 10, 0, 0, 0, 1, 11
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d066.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d067.cpp", "C++", 9, 0, 0, 7, 1, 17
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d068.cpp", "C++", 9, 0, 0, 0, 1, 10
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/d669.cpp", "C++", 15, 0, 0, 0, 1, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/e835.cpp", "C++", 43, 0, 0, 0, 1, 44
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U3/test 簡易計算機.cpp", "C++", 31, 0, 0, 0, 1, 32
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/a005.cpp", "C++", 18, 0, 0, 0, 1, 19
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/a058.cpp", "C++", 25, 0, 0, 33, 5, 63
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/c005.cpp", "C++", 19, 0, 0, 0, 1, 20
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/c022.cpp", "C++", 17, 0, 0, 0, 1, 18
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/d069.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/d072.cpp", "C++", 14, 0, 0, 0, 2, 16
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/d074.cpp", "C++", 13, 0, 0, 0, 1, 14
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/e511.cpp", "C++", 19, 0, 0, 0, 1, 20
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U4/e968.cpp", "C++", 16, 0, 0, 0, 1, 17
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/a010.cpp", "C++", 24, 0, 0, 5, 1, 30
"/Users/shiyu./Desktop/CP-Code/ZeroJudge/Basic Syntax/U5/a025.cpp", "C++", 14, 0, 0, 0, 1, 15
